ID Cliente,Nº Productos,Saldo Promedio,Fecha Alta,Activo (Sí/No)
2071,1,195504.52,2017-10-09,Sí
2072,5,25930.3,2017-10-05,Sí
2073,4,55133.71,2019-03-22,Sí
2074,5,96069.79,2024-12-09,Sí
2075,1,12202.0,2019-10-03,Sí
2076,3,192909.03,2024-08-10,Sí
2077,3,144425.24,2021-02-18,Sí
2078,3,226163.05,2024-12-15,Sí
2079,3,17447.45,2025-02-23,No
2080,4,75133.76,2020-04-06,Sí
2081,4,185500.4,2024-11-24,Sí
2082,2,172035.86,2021-03-30,Sí
2083,2,68333.79,2023-06-21,No
2084,1,152965.06,2020-12-29,Sí
2085,2,200501.84,2020-04-27,No
2086,1,18011.37,2016-01-21,Sí
2087,1,182230.82,2018-10-07,Sí
2088,1,70503.3,2017-06-12,Sí
2089,3,237484.31,2021-05-29,Sí
2090,5,139172.85,2015-07-26,Sí
2091,5,18012.68,2018-04-03,Sí
2092,4,106823.35,2019-01-20,Sí
2093,1,241914.85,2020-07-11,No
2094,3,185289.52,2025-04-13,Sí
2095,2,82114.96,2018-11-24,No
2096,2,148064.15,2020-01-04,Sí
2097,4,153784.33,2016-02-14,Sí
2098,4,15603.56,2020-12-23,Sí
2099,1,52920.01,2016-05-29,Sí
2100,1,142426.47,2015-12-05,Sí
2101,2,106660.61,2017-10-10,Sí
2102,2,55609.08,2016-12-19,Sí
2103,2,195440.5,2022-08-08,Sí
2104,2,127358.77,2023-02-18,Sí
2105,5,84393.55,2017-07-03,Sí
2106,1,48802.56,2019-12-12,Sí
2107,1,156679.21,2021-06-17,No
2108,2,169902.71,2022-09-04,Sí
2109,3,170703.33,2015-09-02,No
2110,2,62868.97,2021-09-16,Sí
2111,4,152881.22,2023-11-17,Sí
2112,3,227297.55,2015-07-09,Sí
2113,4,94765.02,2020-09-09,Sí
2114,3,60584.06,2015-12-07,Sí
2115,4,195315.88,2019-11-03,Sí
2116,2,52451.91,2021-07-14,Sí
2117,2,70899.69,2019-07-04,No
2118,3,34154.65,2018-11-12,Sí
2119,4,74289.84,2016-05-05,Sí
2120,5,108480.42,2023-03-28,Sí
2121,3,25397.89,2025-02-14,Sí
2122,3,219210.14,2023-09-08,Sí
2123,1,133281.95,2024-09-13,Sí
2124,3,151144.87,2019-11-01,Sí
2125,5,99108.58,2018-10-08,Sí
2126,2,170760.46,2021-11-13,Sí
2127,4,113627.62,2023-02-15,No
2128,1,192715.31,2022-10-18,No
2129,4,207136.51,2024-10-29,Sí
2130,2,171243.79,2018-03-10,Sí
2131,3,127920.55,2025-03-25,Sí
2132,5,197744.64,2018-06-01,Sí
2133,1,128628.47,2016-02-25,Sí
2134,5,36762.38,2021-07-19,Sí
2135,5,37921.65,2022-01-30,No
2136,5,237659.95,2017-06-05,Sí
2137,5,61255.12,2024-09-09,Sí
2138,2,205822.0,2016-06-26,Sí
2139,5,69209.3,2016-02-02,Sí
2140,5,113387.22,2023-05-19,No
2141,2,167187.55,2015-12-16,Sí
2142,4,48128.12,2019-01-14,Sí
2143,2,186939.16,2025-01-19,Sí
2144,3,175579.11,2022-12-08,Sí
2145,2,140339.89,2020-02-14,Sí
2146,4,145813.54,2020-05-31,Sí
2147,3,35385.23,2016-04-03,Sí
2148,3,114627.8,2018-01-15,Sí
2149,1,30777.13,2016-07-21,Sí
2150,5,83887.19,2020-02-07,Sí
2151,3,226074.91,2020-11-23,No
2152,3,147888.02,2016-05-10,No
2153,4,188248.83,2024-10-28,Sí
2154,3,147732.61,2016-10-26,No
2155,4,56616.82,2019-10-06,Sí
2156,5,152754.0,2020-09-11,Sí
2157,1,191293.14,2020-07-04,Sí
2158,1,43217.2,2024-02-28,Sí
2159,5,206057.61,2020-04-21,No
2160,5,143294.12,2024-12-14,Sí
2161,2,11026.05,2024-08-28,Sí
2162,3,134746.84,2020-12-03,Sí
2163,3,104961.16,2020-03-16,No
2164,3,81147.16,2019-03-28,Sí
2165,4,195101.73,2025-04-14,No
2166,2,225879.97,2023-04-12,Sí
2167,3,193036.74,2018-04-09,Sí
2168,4,213225.42,2025-04-29,Sí
2169,4,228107.43,2019-10-27,Sí
2170,1,229031.03,2021-05-19,Sí
2171,4,37513.15,2023-01-30,Sí
2172,5,119532.52,2025-01-12,Sí
2173,4,10068.75,2023-05-16,Sí
2174,5,131551.02,2016-12-22,Sí
2175,5,231818.54,2023-09-30,Sí
2176,1,57784.55,2019-12-06,Sí
2177,1,163548.79,2020-02-04,Sí
2178,4,164650.97,2018-07-31,Sí
2179,1,48484.96,2015-08-16,No
2180,1,67246.59,2018-11-05,Sí
2181,3,120885.23,2015-07-31,Sí
2182,4,55170.25,2015-06-25,Sí
2183,4,150398.55,2015-12-03,Sí
2184,4,126290.02,2015-07-31,Sí
2185,1,134607.56,2022-11-12,Sí
2186,1,42272.21,2019-10-02,Sí
2187,5,134140.44,2024-09-16,Sí
2188,2,21874.77,2025-05-12,Sí
2189,2,221568.47,2023-03-12,Sí
2190,2,92379.93,2021-10-19,Sí
2191,3,215520.96,2022-09-02,Sí
2192,1,178397.53,2024-04-02,No
2193,5,193881.42,2016-09-16,Sí
2194,5,85490.68,2015-12-19,Sí
2195,2,64658.55,2017-09-18,Sí
2196,3,107617.73,2018-10-22,No
2197,3,15814.21,2015-06-05,Sí
2198,2,230501.36,2018-04-09,Sí
2199,2,102883.42,2022-09-27,Sí
2200,1,247253.59,2018-11-12,Sí
2201,3,192747.86,2025-05-21,Sí
2202,5,29323.6,2016-06-30,Sí
2203,2,168445.19,2020-10-16,Sí
2204,1,75001.4,2022-07-10,Sí
2205,5,68492.47,2021-06-05,Sí
2206,3,71575.04,2025-05-01,Sí
2207,2,229858.01,2018-11-21,Sí
2208,2,129995.24,2018-12-31,Sí
2209,1,170673.02,2018-02-02,Sí
2210,1,77427.48,2023-05-06,Sí
2211,3,135509.07,2019-04-20,No
2212,2,94024.03,2019-10-10,Sí
2213,1,87073.37,2022-09-09,Sí
2214,2,69272.52,2024-05-06,Sí
2215,3,108161.66,2024-08-16,Sí
2216,2,168407.23,2018-04-21,Sí
2217,5,63290.51,2023-03-19,Sí
2218,2,241706.56,2018-04-01,Sí
2219,4,39906.8,2019-11-02,Sí
2220,4,125249.73,2024-04-02,No
2221,3,30406.77,2020-11-03,No
2222,3,15439.68,2025-05-15,Sí
2223,3,231442.56,2017-06-09,Sí
2224,5,204492.35,2021-07-28,Sí
2225,5,176597.29,2022-05-25,Sí
2226,2,217645.8,2019-10-14,Sí
2227,1,202683.62,2019-02-01,Sí
2228,4,165337.05,2024-08-02,Sí
2229,4,213362.16,2019-07-02,Sí
2230,4,103792.13,2023-02-14,Sí
2231,2,142660.44,2017-04-23,No
2232,2,196314.56,2017-05-24,Sí
2233,3,30351.52,2017-01-18,Sí
2234,1,216074.91,2019-05-03,Sí
2235,3,47639.31,2023-09-23,No
2236,2,217489.9,2017-07-26,Sí
2237,5,84719.89,2024-10-30,Sí
2238,3,88427.88,2016-04-18,No
2239,2,27747.69,2018-08-12,Sí
2240,2,222615.91,2024-06-28,Sí
2241,5,51882.5,2023-05-17,Sí
2242,5,161211.98,2021-08-23,Sí
2243,5,164552.22,2017-04-23,Sí
2244,1,77476.36,2016-12-19,Sí
2245,2,246558.63,2022-01-13,Sí
2246,5,25399.89,2016-06-20,Sí
2247,1,155889.28,2019-03-26,Sí
2248,4,125090.54,2019-05-27,Sí
2249,4,68916.19,2015-06-02,Sí
2250,4,49252.41,2024-07-05,No
2251,2,186900.25,2024-11-03,Sí
2252,1,229915.57,2023-07-30,Sí
2253,1,35811.1,2023-06-18,Sí
2254,4,56555.25,2024-03-13,Sí
2255,3,246704.74,2023-03-25,Sí
2256,4,13605.44,2017-05-25,Sí
2257,2,131980.47,2020-08-13,Sí
2258,4,133867.08,2021-07-21,Sí
2259,4,73158.77,2018-01-29,Sí
2260,1,169126.93,2024-06-04,Sí
2261,4,236785.82,2020-10-22,Sí
2262,5,118051.34,2025-05-17,Sí
2263,5,189860.68,2017-06-27,Sí
2264,3,165056.86,2015-06-14,Sí
2265,2,123506.05,2019-09-02,No
2266,2,21954.95,2024-10-01,No
2267,1,188019.95,2017-12-06,Sí
2268,2,97180.35,2020-01-17,No
2269,3,63878.73,2015-12-26,Sí
2270,5,237584.48,2020-04-07,Sí
2271,1,195640.66,2019-04-16,Sí
2272,5,240944.48,2022-01-24,No
2273,3,71492.06,2023-09-14,No
2274,1,210590.4,2020-08-31,Sí
2275,4,155853.14,2017-07-02,Sí
2276,2,245560.89,2021-02-09,Sí
2277,3,237116.07,2023-06-02,Sí
2278,1,243512.33,2016-11-29,Sí
2279,5,238424.23,2022-07-20,Sí
2280,1,11838.61,2017-10-17,Sí
2281,4,187860.5,2020-11-15,Sí
2282,3,75264.29,2023-05-08,Sí
2283,1,179206.5,2023-12-01,Sí
2284,3,245346.69,2017-12-29,Sí
2285,3,19446.25,2016-02-08,Sí
2286,5,146077.08,2020-06-26,Sí
2287,2,186388.76,2020-08-20,Sí
2288,4,70806.11,2019-12-08,Sí
2289,1,64029.26,2022-08-29,Sí
2290,2,24482.92,2021-04-30,No
2291,5,32540.77,2016-05-10,Sí
2292,2,167619.98,2023-11-20,Sí
2293,3,131250.55,2017-10-21,Sí
2294,3,17217.33,2020-04-22,Sí
2295,4,242718.82,2023-07-22,No
2296,1,167451.01,2015-07-26,Sí
2297,1,133712.46,2024-04-16,Sí
2298,5,75453.82,2017-02-27,Sí
2299,4,167943.73,2018-01-30,Sí
2300,1,97400.29,2025-02-26,No
2301,3,178598.6,2025-05-19,Sí
2302,4,173817.26,2023-06-26,Sí
2303,2,32258.51,2017-12-21,No
2304,4,228222.57,2023-07-04,Sí
2305,4,126873.82,2023-12-31,Sí
2306,1,104306.79,2016-01-12,Sí
2307,5,239310.91,2019-07-06,Sí
2308,5,115170.23,2016-09-04,No
2309,1,183093.02,2025-03-19,Sí
2310,1,167232.75,2020-02-13,No
2311,1,49633.62,2016-10-06,Sí
2312,5,247874.27,2015-07-24,Sí
2313,1,121265.04,2016-09-29,Sí
2314,2,104747.82,2020-02-04,Sí
2315,2,230707.24,2023-02-09,Sí
2316,3,137017.2,2017-04-02,Sí
2317,2,179218.47,2015-07-21,Sí
2318,4,213099.05,2022-11-11,Sí
2319,3,66518.65,2016-09-07,Sí
2320,2,50671.98,2023-07-05,No
2321,4,26441.63,2022-05-17,No
2322,2,225311.99,2017-12-25,Sí
2323,4,58088.1,2021-06-09,No
2324,1,83860.97,2023-05-06,Sí
2325,4,78593.66,2024-07-16,Sí
2326,1,83101.12,2021-05-30,No
2327,4,170334.67,2019-07-17,Sí
2328,4,238987.25,2021-09-05,No
2329,2,89068.82,2016-08-23,Sí
2330,4,107835.32,2020-09-23,Sí
2331,2,195075.28,2021-01-29,Sí
2332,4,113761.11,2019-11-07,Sí
2333,5,232250.26,2016-11-22,Sí
2334,3,130772.33,2017-02-21,Sí
2335,2,93456.37,2019-01-01,Sí
2336,2,243177.4,2024-07-09,No
2337,1,112187.65,2017-01-21,No
2338,5,65481.97,2020-12-25,Sí
2339,1,52648.2,2024-09-20,Sí
2340,5,248843.52,2015-11-15,Sí
2341,5,190717.05,2025-04-06,Sí
2342,4,108078.35,2018-01-22,No
2343,1,208327.2,2022-09-04,Sí
2344,3,141233.47,2016-03-20,Sí
2345,5,86173.5,2024-03-31,No
2346,5,188412.59,2016-03-26,No
2347,2,189014.74,2016-01-06,Sí
2348,4,130040.62,2022-06-06,Sí
2349,3,20838.0,2020-03-01,Sí
2350,5,28485.4,2019-02-03,Sí
2351,2,199299.87,2020-05-19,Sí
2352,1,207634.33,2016-10-05,Sí
2353,5,172789.54,2019-11-15,Sí
2354,2,211376.46,2018-05-20,Sí
2355,1,182676.99,2021-05-14,Sí
2356,4,225264.31,2018-12-07,Sí
2357,1,46095.59,2019-06-05,Sí
2358,5,103057.97,2025-02-03,Sí
2359,3,121386.59,2017-03-01,Sí
2360,1,81439.31,2022-09-03,Sí
2361,3,184087.95,2022-12-15,Sí
2362,3,228985.32,2022-08-29,No
2363,1,108995.73,2019-11-29,Sí
2364,4,235970.07,2019-05-25,Sí
2365,1,134024.54,2025-02-09,Sí
2366,2,135403.75,2019-05-25,No
2367,3,154052.69,2022-06-30,Sí
2368,5,74399.46,2022-04-01,Sí
2369,3,102006.52,2019-12-30,Sí
2370,5,142776.99,2019-10-05,Sí
2371,2,236075.89,2015-10-15,Sí
2372,2,164246.22,2021-11-16,Sí
2373,2,89947.97,2018-11-15,Sí
2374,1,12512.46,2021-08-04,Sí
2375,3,245599.76,2019-12-22,Sí
2376,5,128316.29,2024-10-15,Sí
2377,2,235238.84,2017-12-07,Sí
2378,2,141842.86,2024-06-15,Sí
2379,5,155311.57,2023-07-02,Sí
2380,3,180858.94,2020-10-23,Sí
2381,3,87034.18,2015-08-16,Sí
2382,5,177756.15,2024-01-30,No
2383,4,136430.06,2021-10-16,Sí
2384,3,171395.19,2016-08-30,Sí
2385,5,210599.98,2022-01-29,Sí
2386,5,54214.99,2018-01-14,Sí
2387,2,157252.22,2021-05-16,Sí
2388,5,22506.72,2021-12-10,Sí
2389,1,34507.62,2017-01-11,Sí
2390,2,171902.62,2025-03-09,No
2391,2,27025.04,2021-09-25,Sí
2392,3,152885.87,2019-03-20,Sí
2393,4,62803.02,2015-07-24,Sí
2394,3,82980.36,2015-09-01,Sí
2395,1,41112.76,2021-08-23,Sí
2396,2,69680.2,2018-07-05,Sí
2397,2,207110.03,2022-06-10,Sí
2398,5,163330.82,2021-08-21,No
2399,4,237942.35,2016-05-28,Sí
2400,4,21698.77,2015-10-20,Sí
2401,5,200178.88,2021-05-19,Sí
2402,1,177778.52,2020-02-29,Sí
2403,4,72614.15,2022-05-23,Sí
2404,2,185000.01,2024-05-06,Sí
2405,1,181971.65,2017-08-31,Sí
2406,3,120242.85,2022-08-27,Sí
2407,3,175273.51,2019-02-24,Sí
2408,1,116699.42,2017-10-15,No
2409,2,90530.94,2020-02-20,Sí
2410,3,121957.83,2019-09-16,Sí
2411,2,224831.08,2022-12-25,No
2412,5,102300.11,2016-12-24,Sí
2413,4,106885.16,2016-11-29,Sí
2414,1,156016.77,2018-10-21,Sí
2415,4,190719.87,2023-08-16,No
2416,5,186309.01,2024-07-01,Sí
2417,3,14751.7,2023-08-05,No
2418,2,174979.68,2020-01-07,Sí
2419,2,118132.97,2024-07-11,Sí
2420,5,135781.59,2023-10-05,Sí
2421,1,144799.2,2016-11-29,Sí
2422,4,185612.71,2018-02-08,Sí
2423,3,209519.92,2017-01-22,Sí
2424,1,165102.63,2023-08-13,Sí
2425,5,145337.73,2021-06-28,Sí
2426,5,99704.62,2020-01-01,Sí
2427,2,43090.77,2020-04-20,Sí
2428,3,240058.64,2016-04-22,Sí
2429,1,120842.15,2022-09-23,Sí
2430,2,145890.94,2019-05-14,No
2431,3,190257.55,2020-06-04,Sí
2432,4,26418.52,2017-02-28,Sí
2433,4,215202.64,2021-10-28,Sí
2434,2,201286.18,2021-04-15,Sí
2435,1,195862.86,2017-03-29,Sí
2436,3,15275.85,2021-11-01,Sí
2437,4,136364.52,2021-11-07,Sí
2438,4,23024.41,2022-06-18,No
2439,1,142209.42,2021-08-07,Sí
2440,2,182427.6,2017-10-05,Sí
2441,5,39244.06,2016-06-07,Sí
2442,3,176771.95,2021-09-01,Sí
2443,4,117887.88,2018-05-21,Sí
2444,5,204772.7,2017-10-09,Sí
2445,1,138061.35,2015-10-31,Sí
2446,2,90669.17,2024-02-18,No
2447,3,89677.98,2015-07-25,Sí
2448,1,225396.76,2024-01-30,Sí
2449,2,118689.18,2020-09-01,Sí
2450,1,107380.94,2016-09-01,Sí
2451,4,19569.67,2017-05-01,Sí
2452,4,97437.91,2023-05-02,Sí
2453,5,213910.49,2021-02-11,Sí
2454,1,192637.04,2023-06-28,Sí
2455,4,63019.17,2018-08-30,Sí
2456,2,109133.59,2016-01-31,Sí
2457,5,57179.12,2017-12-12,No
2458,3,239012.04,2015-11-28,Sí
2459,1,153548.29,2018-05-11,Sí
2460,4,191045.15,2020-09-18,Sí
2461,2,181314.08,2020-09-14,Sí
2462,1,219685.45,2019-05-17,Sí
2463,2,237838.67,2019-04-22,Sí
2464,5,17787.08,2018-02-20,Sí
2465,4,244072.28,2022-11-19,Sí
2466,4,218930.19,2023-08-01,Sí
2467,5,101907.38,2023-04-10,Sí
2468,2,210896.62,2021-01-20,Sí
2469,1,186773.92,2021-12-15,Sí
2470,2,200347.45,2020-07-28,Sí
2471,1,62965.85,2018-10-14,Sí
2472,5,165655.29,2015-08-18,Sí
2473,3,16222.21,2018-06-10,Sí
2474,1,213574.99,2024-09-09,Sí
2475,4,238250.31,2018-06-21,No
2476,4,168909.63,2019-04-09,Sí
2477,4,133040.72,2022-05-12,Sí
2478,2,184175.46,2022-03-31,Sí
2479,2,88326.71,2024-07-08,Sí
2480,2,160333.07,2021-07-14,Sí
2481,4,182553.51,2018-02-14,Sí
2482,1,44243.39,2021-05-10,Sí
2483,4,43616.32,2021-01-02,No
2484,1,181873.16,2018-08-24,Sí
2485,2,113627.8,2019-04-23,Sí
2486,3,223408.36,2023-05-17,Sí
2487,2,84865.33,2023-01-01,Sí
2488,5,20183.38,2024-12-23,Sí
2489,1,165970.25,2024-01-03,Sí
2490,3,174217.41,2024-01-31,Sí
2491,2,142861.99,2017-05-22,No
2492,3,173999.83,2019-04-23,No
2493,4,135701.04,2025-04-01,Sí
2494,1,176231.88,2017-11-03,Sí
2495,5,20544.98,2019-12-28,Sí
2496,4,98415.37,2020-12-08,Sí
2497,3,60596.06,2016-04-23,Sí
2498,2,33838.27,2022-07-28,No
2499,1,66182.23,2022-12-02,Sí
2500,5,55914.55,2017-06-24,Sí
2501,2,243551.53,2019-08-06,No
2502,5,78771.02,2021-03-29,No
2503,1,65430.15,2023-07-16,Sí
2504,3,210369.88,2024-10-11,Sí
2505,5,110587.89,2024-01-09,Sí
2506,1,111151.71,2016-06-14,Sí
2507,5,116461.71,2022-09-26,Sí
2508,2,109968.28,2015-12-22,Sí
2509,5,88375.71,2020-10-03,No
2510,2,78721.47,2023-11-06,Sí
2511,2,221670.32,2018-11-03,Sí
2512,1,48809.76,2018-05-18,Sí
2513,4,53454.96,2023-06-22,Sí
2514,5,147212.58,2022-01-20,No
2515,3,92478.06,2019-07-28,Sí
2516,2,111167.05,2020-05-21,Sí
2517,4,203571.19,2015-09-26,Sí
2518,2,226871.45,2024-09-13,Sí
2519,4,199732.88,2017-10-05,No
2520,4,66382.78,2022-03-11,Sí
2521,3,245193.11,2021-03-01,Sí
2522,4,97162.36,2019-05-30,Sí
2523,3,50576.09,2015-10-03,No
2524,1,129879.21,2023-01-08,Sí
2525,2,184068.58,2018-06-07,Sí
2526,3,29985.01,2019-09-20,Sí
2527,2,162228.86,2019-03-24,Sí
2528,5,215938.7,2020-01-17,Sí
2529,1,72827.56,2021-08-11,Sí
2530,5,176349.57,2024-12-18,No
2531,5,105978.07,2024-06-16,Sí
2532,4,109392.43,2022-08-16,Sí
2533,4,77395.37,2018-04-24,Sí
2534,5,159854.51,2022-03-02,Sí
2535,4,96639.82,2016-11-05,Sí
2536,2,209416.72,2021-07-17,Sí
2537,4,241097.3,2021-11-13,Sí
2538,5,234421.04,2022-04-05,Sí
2539,4,49150.81,2019-05-16,Sí
2540,4,13405.67,2018-04-27,Sí
2541,3,115232.4,2021-05-24,Sí
2542,3,184932.09,2021-01-07,Sí
2543,5,244589.26,2021-05-21,No
2544,2,198021.35,2020-05-14,Sí
2545,1,149331.84,2019-02-12,Sí
2546,1,16324.7,2019-11-21,Sí
2547,5,208129.77,2016-03-20,Sí
2548,2,52514.81,2017-06-24,Sí
2549,2,23345.56,2021-08-10,Sí
2550,2,214086.12,2023-03-18,Sí
2551,3,145900.21,2022-12-08,Sí
2552,5,40852.38,2017-04-12,Sí
2553,1,102770.24,2024-04-09,Sí
2554,2,30530.0,2024-07-02,Sí
2555,5,163122.59,2023-05-02,Sí
2556,1,77782.54,2021-04-02,Sí
2557,3,217862.59,2022-07-16,Sí
2558,4,95871.05,2023-12-22,Sí
2559,1,128712.13,2020-12-12,Sí
2560,1,25245.62,2016-09-07,Sí
2561,1,76142.23,2022-05-06,Sí
2562,4,172424.15,2020-12-09,Sí
2563,2,186703.06,2020-05-14,No
2564,4,68277.25,2025-04-09,Sí
2565,1,130916.82,2021-05-01,Sí
2566,3,206207.47,2021-10-09,Sí
2567,1,101178.44,2025-04-30,Sí
2568,3,42105.1,2017-10-05,Sí
2569,5,113648.89,2024-08-03,Sí
2570,3,154150.88,2020-01-30,Sí
2571,1,11775.65,2025-04-01,Sí
2572,4,93656.2,2020-11-07,Sí
2573,1,155784.6,2023-11-11,Sí
2574,1,238458.87,2018-01-08,Sí
2575,5,108051.7,2021-01-30,Sí
2576,2,49113.34,2022-10-10,Sí
2577,1,138212.58,2021-12-14,No
2578,5,78580.57,2015-07-15,Sí
2579,4,61547.06,2020-07-04,Sí
2580,5,151696.78,2025-02-22,Sí
2581,5,229812.05,2023-04-21,No
2582,3,210453.81,2016-05-14,Sí
2583,2,53750.21,2018-02-07,No
2584,2,193811.07,2019-12-10,Sí
2585,4,65168.47,2020-11-13,Sí
2586,5,79768.3,2018-07-21,Sí
2587,4,230812.36,2020-09-04,Sí
2588,4,228652.04,2020-05-12,Sí
2589,2,50471.38,2016-04-04,Sí
2590,2,25406.05,2015-08-30,Sí
2591,2,80348.34,2024-10-24,Sí
2592,1,149626.01,2018-02-05,No
2593,5,220454.0,2022-08-27,Sí
2594,4,38520.97,2016-01-13,Sí
2595,5,109590.04,2020-06-13,Sí
2596,4,75219.95,2022-06-18,Sí
2597,4,13582.95,2021-03-18,Sí
2598,4,199227.1,2017-08-04,Sí
2599,4,205188.21,2018-05-02,Sí
2600,3,63094.97,2020-06-04,No
2601,3,46297.66,2019-12-15,Sí
2602,1,44694.6,2021-06-28,Sí
2603,2,121347.33,2020-06-04,Sí
2604,4,69158.94,2016-09-08,Sí
2605,5,132725.35,2024-05-24,Sí
2606,3,102364.42,2025-05-25,Sí
2607,2,60613.67,2021-06-10,Sí
2608,1,190286.03,2024-01-03,Sí
2609,2,46087.33,2017-05-29,Sí
2610,4,201736.56,2020-05-30,Sí
2611,2,144747.13,2016-09-17,No
2612,4,209688.91,2024-10-07,Sí
2613,3,11142.17,2021-10-26,No
2614,3,189805.24,2021-01-16,Sí
2615,4,22363.74,2025-01-04,No
2616,5,238023.69,2019-05-05,Sí
2617,3,178657.48,2024-07-07,Sí
2618,5,86841.35,2022-05-07,Sí
2619,4,86764.12,2023-08-30,Sí
2620,4,216758.17,2023-04-24,Sí
2621,3,226681.63,2022-11-12,Sí
2622,5,223977.59,2020-05-24,Sí
2623,4,204097.67,2017-04-05,Sí
2624,3,206567.69,2016-12-31,No
2625,4,147464.3,2018-11-15,Sí
2626,2,16775.45,2024-12-07,Sí
2627,2,30825.59,2022-03-21,Sí
2628,3,165892.78,2017-08-26,Sí
2629,4,106279.64,2024-12-10,Sí
2630,3,146154.31,2020-06-24,Sí
2631,1,65458.63,2019-05-26,Sí
2632,3,165860.12,2022-01-18,Sí
2633,3,68279.09,2020-08-01,No
2634,2,120595.07,2018-04-22,Sí
2635,2,124892.78,2022-11-21,Sí
2636,4,52640.38,2021-06-23,Sí
2637,3,220289.85,2024-06-12,Sí
2638,3,136197.05,2017-01-10,Sí
2639,4,218028.11,2018-09-29,No
2640,5,73008.57,2024-05-08,Sí
2641,4,51360.63,2018-05-01,Sí
2642,2,14324.0,2020-08-25,Sí
2643,2,32527.52,2024-01-11,No
2644,3,45392.95,2023-07-06,Sí
2645,2,28925.33,2017-07-24,Sí
2646,4,225251.03,2024-04-10,Sí
2647,3,228745.19,2018-12-14,Sí
2648,4,234967.04,2019-06-24,Sí
2649,4,240366.6,2024-04-06,Sí
2650,3,128040.4,2015-07-08,Sí
2651,5,137205.91,2018-06-04,Sí
2652,2,41399.3,2022-10-31,Sí
2653,1,42892.49,2018-02-15,No
2654,1,195461.55,2021-09-15,Sí
2655,1,215374.98,2025-01-07,Sí
2656,2,198331.46,2023-10-24,Sí
2657,5,210298.21,2024-01-03,Sí
2658,4,76376.88,2015-06-22,No
2659,3,121855.79,2016-10-31,Sí
2660,5,120207.85,2022-04-17,Sí
2661,1,248868.02,2018-11-09,Sí
2662,2,237802.72,2020-01-17,Sí
2663,2,153636.67,2025-05-15,Sí
2664,3,43113.55,2021-09-18,Sí
2665,4,72063.05,2017-05-15,Sí
2666,5,97302.77,2017-02-03,Sí
2667,5,219570.8,2016-04-05,Sí
2668,5,50951.79,2019-11-25,No
2669,4,62739.26,2022-08-13,Sí
2670,4,93852.33,2021-10-02,Sí
2671,4,232458.45,2015-10-10,Sí
2672,3,130914.9,2015-08-24,Sí
2673,2,165240.65,2021-03-25,Sí
2674,1,102933.59,2021-02-13,Sí
2675,4,55245.31,2020-04-28,Sí
2676,2,63472.13,2018-02-27,Sí
2677,4,202641.09,2017-11-05,Sí
2678,1,224435.69,2020-03-08,Sí
2679,4,128338.16,2018-03-05,Sí
2680,2,95678.69,2018-10-05,Sí
2681,3,203880.43,2020-10-14,Sí
2682,1,171542.75,2015-11-04,No
2683,2,19809.75,2025-03-29,No
2684,5,94177.82,2023-11-07,Sí
2685,5,173721.51,2025-01-21,Sí
2686,5,147683.16,2017-03-22,Sí
2687,3,244736.15,2021-10-19,Sí
2688,4,217867.69,2016-08-11,Sí
2689,4,24337.22,2019-01-24,Sí
2690,4,184184.56,2019-07-24,Sí
2691,3,90718.39,2016-08-27,Sí
2692,5,173699.85,2022-07-28,Sí
2693,4,158133.9,2016-01-09,Sí
2694,3,130732.06,2023-08-16,Sí
2695,3,214707.89,2023-12-15,Sí
2696,2,180085.57,2020-07-12,No
2697,4,223493.23,2025-05-27,Sí
2698,5,77584.9,2020-01-12,Sí
2699,1,93550.61,2018-04-01,Sí
2700,3,159268.32,2020-12-02,Sí
2701,2,241951.46,2018-06-05,Sí
2702,1,99179.7,2018-10-07,No
2703,3,17750.48,2016-01-20,Sí
2704,2,117013.11,2020-09-04,No
2705,4,140543.1,2022-04-29,Sí
2706,2,202236.98,2018-08-08,Sí
2707,3,184864.12,2017-06-05,Sí
2708,4,241519.04,2020-04-15,Sí
2709,5,197843.86,2020-03-03,Sí
2710,2,81670.82,2018-07-16,Sí
2711,1,163931.27,2019-05-06,Sí
2712,4,171337.89,2019-05-15,Sí
2713,4,249524.92,2025-05-12,Sí
2714,5,43297.1,2015-10-05,Sí
2715,2,55918.12,2021-05-05,No
2716,1,47323.27,2022-03-22,Sí
2717,5,151374.43,2024-04-10,Sí
2718,2,42472.26,2022-04-22,Sí
2719,1,167441.85,2019-02-23,Sí
2720,1,202905.77,2024-01-23,No
2721,3,113870.3,2023-04-18,Sí
2722,1,144564.42,2023-02-22,Sí
2723,2,229053.3,2020-01-04,Sí
2724,5,146695.82,2022-07-05,Sí
2725,5,60065.33,2020-12-16,No
2726,3,92366.51,2019-02-25,Sí
2727,2,137162.99,2021-09-05,Sí
2728,1,47175.44,2021-02-20,Sí
2729,3,157004.76,2021-07-19,Sí
2730,4,249819.06,2021-01-17,Sí
2731,2,166608.39,2020-03-16,Sí
2732,3,99378.67,2016-07-10,Sí
2733,5,89619.16,2020-07-01,Sí
2734,3,233584.8,2020-08-11,Sí
2735,4,219163.43,2015-07-16,Sí
2736,2,123366.07,2019-08-28,No
2737,3,94819.5,2024-09-13,Sí
2738,1,180511.43,2015-06-19,No
2739,2,85480.59,2023-08-26,Sí
2740,3,38656.78,2020-05-03,Sí
2741,3,84436.53,2016-09-29,Sí
2742,2,114231.04,2015-10-11,Sí
2743,5,71298.73,2020-09-17,Sí
2744,1,62035.29,2021-11-15,Sí
